,name,position,department,timestamp
44,Kelsie Bryant,Community Engagement Assistant,"Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
45,Tessa Caffrey,"Sr. Director, Corporate Partnerships Events and Hospitality","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
46,Ted Dalton,"Senior VP, Corporate Partnerships & Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
47,Nicole Federico,"Sr. Director, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
48,Jim Ferris,"Managing Director, CLTX Crossover Gaming","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
49,Claire Fox,"Manager, Corporate Partnership Activation","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
50,Leanda Helms,Sr. Designer and Creative Strategist,"Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
51,David Hoffman,"Sr. Director, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
52,Kara Keena,"Sr. Manager, Corporate Partnerships Activation","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
53,Kelsey Keena,"Sr. Coordinator, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
54,Vicky Le,"Sr. Director, Corporate Partnerships Activation","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
55,Bil Marzouki,"Director, Corporate Partnership Sales","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
56,Leon Powe,Community Ambassador,"Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
57,Siobhan Sherbovich,"Director, Corporate Partnerships","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
58,Richie Smith,"Manager, Analytics & Strategy","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
59,Jake Spiak,"Manager, Corporate Partnerships","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
60,Alec Spivack,"Strategy Coordinator, Business Development","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
61,Sam Taub,"Manager, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
62,Johnson Tran,Community Engagement Coordinator,"Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
63,Ariann Williams,"Sr. Coordinator, Community Engagement","Corporate Partnerships - Sales, Activation and Community Engagement",20180328220257
64,Kit Ackerman,Mascot Coordinator,"Marketing, Ticket Sales, and Service",20180328220257
65,Susan Barabino,Executive Assistant,"Marketing, Ticket Sales, and Service",20180328220257
66,Justin Brown,Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",20180328220257
67,Kelly Brown – Ticket Sales Coordinator,"Marketing, Ticket Sales, and Service",,20180328220257
68,Brian Burnard,Director of Premium and Season Ticket Sales,"Marketing, Ticket Sales, and Service",20180328220257
69,Paul Cacciatore,"Vice President, Member Experience & Arena Operations","Marketing, Ticket Sales, and Service",20180328220257
70,Nicholas Cacici,Premium Event Account Executive,"Marketing, Ticket Sales, and Service",20180328220257
71,Susanne Canvin,Marketing & Advertising Coordinator,"Marketing, Ticket Sales, and Service",20180328220257
72,Craig Cassano,Sr. Account Executive,"Marketing, Ticket Sales, and Service",20180328220257
73,Lauren Chesnulevich,Sr. Member Experience Executive,"Marketing, Ticket Sales, and Service",20180328220257
74,David Cohen,"Director, Member Experience & Retention","Marketing, Ticket Sales, and Service",20180328220257
75,Michael Corcoran – Ticket Sales Account Executive,"Marketing, Ticket Sales, and Service",,20180328220257
76,Sam Crocker,Digital Content Producer,"Marketing, Ticket Sales, and Service",20180328220257
77,Jacob Cruz,Premium and Season Ticket Sales Manager,"Marketing, Ticket Sales, and Service",20180328220257
78,Marc D'Amico,Digital Content Director & Team Reporter,"Marketing, Ticket Sales, and Service",20180328220257
79,Anna Dyakiv,Member Experience Executive,"Marketing, Ticket Sales, and Service",20180328220257
80,Steven Gadsden,"Sr. Video Producer, Live Events","Marketing, Ticket Sales, and Service",20180328220257
81,Kyle George,Digital Development Coordinator,"Marketing, Ticket Sales, and Service",20180328220257
82,Brittany Glenn,"Director, VIP Member Experience & Retention","Marketing, Ticket Sales, and Service",20180328220257
83,Rich Gotham,Team President,"Marketing, Ticket Sales, and Service",20180328220257
84,Matt Griffin,VP of Strategic Marketing & Business Operations,"Marketing, Ticket Sales, and Service",20180328220257
85,Alexandra Hart,Member Experience Executive,"Marketing, Ticket Sales, and Service",20180328220257
86,Mackenzie Henderson,"VP, Ticket Sales","Marketing, Ticket Sales, and Service",20180328220257
87,Alex Herko,Digital Content Producer,"Marketing, Ticket Sales, and Service",20180328220257
88,Kara Hutchinson,Director of Marketing,"Marketing, Ticket Sales, and Service",20180328220257
89,Duane Johnson,Director of Ticket Operations,"Marketing, Ticket Sales, and Service",20180328220257
90,Winston Jones,Marketing Analyst,"Marketing, Ticket Sales, and Service",20180328220257
91,Erin Kelly,Member Experience Executive,"Marketing, Ticket Sales, and Service",20180328220257
92,John Krafick,Account Executive,"Marketing, Ticket Sales, and Service",20180328220257
93,Carley Lenahan,Event Coordinator,"Marketing, Ticket Sales, and Service",20180328220257
94,Jamie Miller,Member Engagement Manager,"Marketing, Ticket Sales, and Service",20180328220257
95,Chrissy Leach,Group Sales Manager,"Marketing, Ticket Sales, and Service",20180328220257
96,Erin Lewis,Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20180328220257
97,Colleen Rossetti,VIP Member Experience Executive,"Marketing, Ticket Sales, and Service",20180328220257
98,Alex Manta,Business Operations Manager,"Marketing, Ticket Sales, and Service",20180328220257
99,Tyler Marcotte,Member Experience Executive,"Marketing, Ticket Sales, and Service",20180328220257
100,Tyler Massey,Account Executive,"Marketing, Ticket Sales, and Service",20180328220257
101,Eileen O'Malley,Strategic Marketing Coordinator,"Marketing, Ticket Sales, and Service",20180328220257
102,Marina Ortega,Dance Team Director,"Marketing, Ticket Sales, and Service",20180328220257
103,Sara Page,Member Experience Executive,"Marketing, Ticket Sales, and Service",20180328220257
104,Jillian Paine,Director of Inside Sales,"Marketing, Ticket Sales, and Service",20180328220257
105,Justin Peterson,"Director, Digital Content Production","Marketing, Ticket Sales, and Service",20180328220257
106,McKenzie Pezze – Member Experience Executive,"Marketing, Ticket Sales, and Service",,20180328220257
107,Amanda Pflugrad,Celtics.com Video Reporter,"Marketing, Ticket Sales, and Service",20180328220257
108,Tiffany Philyaw – Member Experience Executive,"Marketing, Ticket Sales, and Service",,20180328220257
109,John Picard,Sr. Digital Videographer,"Marketing, Ticket Sales, and Service",20180328220257
110,Katie Punda,Account Executive,"Marketing, Ticket Sales, and Service",20180328220257
111,Bill Ramos,"Director, Digital Development & Innovation","Marketing, Ticket Sales, and Service",20180328220257
112,Jonathan Robinson,Sr. Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20180328220257
113,Marc Rogers,Group Sales Account Executive,"Marketing, Ticket Sales, and Service",20180328220257
114,Andrew Sherwin,Director of Business Operations,"Marketing, Ticket Sales, and Service",20180328220257
115,Keith Sliney,Creative Director,"Marketing, Ticket Sales, and Service",20180328220257
116,Taylor Snow,Digital Production Coordinator,"Marketing, Ticket Sales, and Service",20180328220257
117,Zachary Soulier,Account Executive,"Marketing, Ticket Sales, and Service",20180328220257
118,Sean Sullivan,VP of Live Events,"Marketing, Ticket Sales, and Service",20180328220257
119,Shawn Sullivan,Chief Marketing Officer,"Marketing, Ticket Sales, and Service",20180328220257
120,Matthew Tardiff,Member Experience Executive,"Marketing, Ticket Sales, and Service",20180328220257
121,Michael Wan,Business Operations Analyst,"Marketing, Ticket Sales, and Service",20180328220257
122,Jake Wendling,Director of Game Presentation & Events,"Marketing, Ticket Sales, and Service",20180328220257
123,Jack Wu,Graphic Designer,"Marketing, Ticket Sales, and Service",20180328220257
124,Brandon Chinn,Communications Assistant Manager,Media Relations,20180328220257
125,Christian Megliola,"Senior VP, Communications",Media Relations,20180328220257
126,Brian Olive,Media Services Manager,Media Relations,20180328220257
127,Jeffrey Twiss,VP of Media Services/Alumni Relations,Media Relations,20180328220257
128,Heather Walker,Sr. Director of Public Relations,Media Relations,20180328220257
129,Jamie Casselberry,Staff Accountant,Finance / Administration,20180328220257
130,Peter Fayette,Director of Operations,Finance / Administration,20180328220257
131,Patrick Lynch,Vice President & Controller,Finance / Administration,20180328220257
132,Will Lynner,Staff Accountant,Finance / Administration,20180328220257
133,Barbara Reed,Sr. Director of Human Resources & Investor Services,Finance / Administration,20180328220257
134,Bill Reissfelder,Sr. Vice President & CFO,Finance / Administration,20180328220257
135,Clancy Wolf,Receptionist & Assistant Office Manager,Finance / Administration,20180328220257
136,Alice Zottoli,Accounting Manager,Finance / Administration,20180328220257
137,Rob Billings,Risk Management,Operations,20180328220257
138,Rick Coombs,Manager of Technology Programs and Services,Operations,20180328220257
139,Tim Knecht,Information Technology Administrator,Operations,20180328220257
140,James Parker,Associate Team Counsel,Operations,20180328220257
141,Jay Wessland,Vice President & CTO,Operations,20180328220257
0,Wyc Grousbeck,"Managing Partner, Governor & Chief Executive Officer",Managing Partners,20180413034632
1,H. Irving Grousbeck,Managing Partner & Alternate Governor,Managing Partners,20180413034632
2,Stephen Pagliuca,Managing Partner & Alternate Governor,Managing Partners,20180413034632
3,Robert Epstein,Managing Partner & Alternate Governor,Managing Partners,20180413034632
4,Wendy Cooper,Executive Assistant,Managing Partners,20180413034632
5,Austin Ainge,Director of Player Personnel,Basketball Operations,20180413034632
6,Danny Ainge,President of Basketball Operations,Basketball Operations,20180413034632
7,Jerome Allen,Assistant Coach,Basketball Operations,20180413034632
8,Gibson Arnold,Regional Scout,Basketball Operations,20180413034632
9,Brandon Bailey,Assistant Video Coordinator,Basketball Operations,20180413034632
10,Alex Barlow,Video Assistant,Basketball Operations,20180413034632
11,Frank Burke,Director of Basketball Administration,Basketball Operations,20180413034632
12,Drew Cannon,Basketball Operations Analyst,Basketball Operations,20180413034632
13,Remy Cofield,Basketball Operations Assistant,Basketball Operations,20180413034632
14,Jake Eastman,Basketball Operations Assistant,Basketball Operations,20180413034632
15,Kenny Graves,Coaching Associate/Director of Player Development,Basketball Operations,20180413034632
16,Jay Larranaga,Assistant Coach,Basketball Operations,20180413034632
17,Armond Lavallee,Assistant Strength and Conditioning Coach,Basketball Operations,20180413034632
18,Luiz Lemes,International Scout,Basketball Operations,20180413034632
19,David Lewin,Director of Scouting,Basketball Operations,20180413034632
20,Todd Lickliter,Regional Scout,Basketball Operations,20180413034632
21,Andrew Mannix,Basketball Facilities Manager,Basketball Operations,20180413034632
22,Benas Matkevicius,International Scout,Basketball Operations,20180413034632
23,Scott Morrison,Assistant Coach,Basketball Operations,20180413034632
24,Kathleen Nimmo,Team Services Manager,Basketball Operations,20180413034632
25,Matthew Reynolds,Video Assistant,Basketball Operations,20180413034632
26,Gary Schmidt,Advance Scout,Basketball Operations,20180413034632
27,Micah Shrewsberry,Assistant Coach,Basketball Operations,20180413034632
28,David Sparks,Director of Basketball Analytics,Basketball Operations,20180413034632
29,Brad Stevens,Head Coach,Basketball Operations,20180413034632
30,Tyler Yeaton,Assistant Strength and Conditioning Coach,Basketball Operations,20180413034632
31,Jamie Young,Assistant Coach,Basketball Operations,20180413034632
32,Mike Zarren,Assistant General Manager & Team Counsel,Basketball Operations,20180413034632
33,Pete Chrisafideis,Home Equipment Personnel,Team Services,20180413034632
